codingre,descrip,familia,unidad,empaque,equivale,inventa1,stockmax,ultcosto,costoprome,impuesto
"V066","CHILE CASCABEL","VERDU","gr","",1000.00,1.80,0.00,170.00,151.04,0.00
"V067","CHILE CHILTEPIN","VERDU","gr","",1000.00,0.07,0.00,390.00,392.80,0.00
"V068","CHILE CHIPOTLE SECO","VERDU","gr","",1000.00,0.20,0.00,85.00,88.14,0.00
"V069","CHILE DE ARBOL SECO","VERDU","gr","",1000.00,0.33,0.00,106.00,106.77,0.00
"V070","CHILE GUAJILLO","VERDU","gr","",1000.00,0.22,0.00,89.00,89.26,0.00
"V071","CHILE HABANERO","VERDU","gr","",1000.00,-0.01,0.00,45.00,44.50,0.00
"V072","CHILE JALAPE•O","VERDU","gr","",1000.00,0.39,0.00,10.00,9.76,0.00
"V073","CHILE MANZANO AMARILLO","VERDU","gr","",1000.00,0.22,0.00,53.00,59.25,0.00
"V074","CHILE MORITA","VERDU","gr","",1000.00,0.63,0.00,81.00,81.71,0.00
"V075","CHILE MULATO","VERDU","gr","",1000.00,0.00,0.00,170.00,133.75,0.00
"V076","CHILE PASILLA","VERDU","gr","",1000.00,0.37,0.00,97.00,96.76,0.00
"V077","CHILE POBLANO","VERDU","gr","",1000.00,0.74,0.00,17.00,13.90,0.00
"V078","CHILE SERRANO","VERDU","gr","",1000.00,0.50,0.00,27.00,28.00,0.00
"V079","CHILE TAMPICO","VERDU","gr","",1000.00,0.59,0.00,22.00,22.27,0.00
"V080","CILANTRO","VERDU","gr","",1000.00,-0.05,0.00,55.00,34.65,0.00
"V081","CILANTRO RECIO","VERDU","gr","",1000.00,0.89,0.00,55.00,34.77,0.00
"V082","CLAVO DE OLOR","VERDU","gr","",1000.00,0.71,0.00,270.00,194.40,0.00
"V083","COCO RAYADO","VERDU","gr","",1000.00,0.00,0.00,50.00,48.25,0.00
"V085","COMINO","VERDU","gr","",1000.00,0.94,0.00,85.00,42.50,0.00
"V086","DURAZNO CRIOLLO","VERDU","gr","",1000.00,0.00,0.00,190.00,108.88,0.00
"V088","ELOTE","VERDU","gr","",1000.00,0.00,0.00,5.00,5.00,0.00
"V089","EPAZOTE VERDE","VERDU","gr","",1000.00,0.20,0.00,15.00,14.26,0.00
"V091","ESPINACA","VERDU","gr","",1000.00,0.00,0.00,100.00,96.46,0.00
"V092","FLOR DE CALABAZA","VERDU","gr","",1000.00,1.00,0.00,30.00,29.98,0.00
"V093","FLORES COMESTIBLES","VERDU","pz","",1000.00,0.00,0.00,100.00,85.02,0.00
"V094","FRAMBUESA","VERDU","gr","",1000.00,0.00,0.00,38.00,38.00,0.00
"V095","FRESA","VERDU","gr","",1000.00,0.00,0.00,42.00,40.82,0.00
"V096","GRANADA ROJA","VERDU","gr","",1000.00,0.00,0.00,38.00,43.25,0.00
"V097","GUAYABA","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V098","HIERBABUENA","VERDU","gr","",1000.00,0.00,0.00,44.00,28.50,0.00
"V101","HOJA DE MENTA","VERDU","gr","",1000.00,0.00,0.00,13.00,13.51,0.00
"V102","HOJA DE PLµTANO","VERDU","gr","",1000.00,0.00,0.00,28.00,26.51,0.00
"V103","HOJA SANTA","VERDU","gr","",1000.00,0.00,0.00,30.00,25.04,0.00
"V104","JITOMATE CHERRY","VERDU","gr","",1000.00,1.00,0.00,23.00,25.12,0.00
"V105","JITOMATE SALADET","VERDU","gr","",1000.00,0.30,0.00,18.00,17.63,0.00
"V106","LAUREL","VERDU","gr","",1000.00,0.02,0.00,18.00,20.95,0.00
"V107","LECHUGA ARUGULA","VERDU","pz","",1000.00,0.00,0.00,45.00,55.75,0.00
"V108","LECHUGA FRANCESA","VERDU","pz","",1000.00,0.00,0.00,9.00,8.51,0.00
"V109","LECHUGA ITALIANA","VERDU","pz","",1000.00,1.00,0.00,8.00,8.01,0.00
"V110","LECHUGA OREJONA","VERDU","pz","",1000.00,0.00,0.00,10.00,9.76,0.00
"V111","LECHUGA RADICCIO","VERDU","pz","",1000.00,0.00,0.00,40.00,39.99,0.00
"V112","LECHUGA ROMANA","VERDU","pz","",1000.00,0.00,0.00,10.00,9.97,0.00
"V113","LECHUGA SUCRINE","VERDU","pz","",1000.00,0.00,0.00,25.00,12.50,0.00
"V114","LOM‡N AMARILLO EUREKA","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V115","LIM‡N SIN SEMILLA","VERDU","gr","",1000.00,-0.37,0.00,34.00,33.57,0.00
"V116","MANGO","VERDU","gr","",1000.00,0.00,0.00,31.00,27.15,0.00
"V122","NOPAL","VERDU","gr","",1000.00,0.41,0.00,23.00,23.55,0.00
"V123","NUEZ DE CASTILLA LIMPIA","VERDU","gr","",1000.01,0.00,0.00,420.00,450.24,0.00
"V125","NUEZ MOSCABADA","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V126","OREGANO SECO","VERDU","gr","",1000.00,0.38,0.00,75.00,49.99,0.00
"V127","PAPA ALFA","VERDU","gr","",1000.00,0.91,0.00,19.00,19.01,0.00
"V128","PAPA CAMBRAY","VERDU","gr","",1000.00,0.00,0.00,28.00,22.94,0.00
"V131","PENCA DE MAGUEY","VERDU","pz","",1.00,0.00,0.00,90.00,75.95,0.00
"V132","PEPINILLO FRESCO","VERDU","gr","",1000.00,0.00,0.00,42.00,35.25,0.00
"V133","PEPINO","VERDU","gr","",1000.00,-0.01,0.00,20.00,19.04,0.00
"V136","PEREJIL LISO","VERDU","gr","",1000.00,0.00,0.00,17.00,16.16,0.00
"V139","PIMIENTA ROJA","VERDU","gr","",1000.00,0.10,0.00,0.00,0.00,0.00
"V140","PIMIENTO MORR‡M AMARILLO","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V141","PIMIENTO MORR‡N ROJO","VERDU","gr","",1000.00,0.51,0.00,34.00,34.08,0.00
"V142","PIMIENTO MORR‡N VERDE","VERDU","gr","",1000.00,0.30,0.00,34.00,34.08,0.00
"V143","PI•A","VERDU","gr","",1000.00,0.00,0.00,25.00,27.62,0.00
"V144","PE•‡N ROSA","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V145","PLµTANO MACHO","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V146","PLµTANO TABASCO","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V147","PORO","VERDU","gr","",1000.00,0.00,0.00,16.00,15.38,0.00
"V148","RµBANOS","VERDU","gr","",1000.00,0.00,0.00,0.00,0.00,0.00
"V149","ROMERO","VERDU","gr","",1000.00,0.14,0.00,13.00,13.00,0.00
"V151","SETAS","VERDU","gr","",1000.00,0.00,0.00,14.00,19.46,0.00
"V152","TOMATE","VERDU","gr","",1000.00,-0.06,0.00,13.00,13.12,0.00
"V153","TOMILLO","VERDU","gr","",1000.00,0.05,0.00,22.00,23.50,0.00
"V154","TORONJA","VERDU","gr","",1000.00,0.00,0.00,10.00,10.04,0.00
"V155","UVA PASA","VERDU","gr","",1000.00,0.00,0.00,34.00,31.00,0.00
"V156","UVA VERDE","VERDU","gr","",1000.00,0.00,0.00,75.00,77.01,0.00
"V200","HUAZONTLES","VERDU","GR","",1000.00,0.00,0.00,30.00,28.47,0.00
"V201","PAPAYA","VERDU","GR","",1000.00,0.00,0.00,43.00,33.29,0.00
"V300","SANDIA","VERDU","GR","",1000.00,0.00,0.00,54.00,48.80,0.00
"V301","PLATANO MACHO","VERDU","GR","",1000.00,0.00,0.00,14.00,15.84,0.00
"V302","RABANO BABY","VERDU","GR","",1000.00,0.80,0.00,18.00,19.02,0.00
"V303","HABA SECA","VERDU","GR","",1000.00,0.00,0.00,36.00,39.00,0.00
"V307","LIMON AMARILLO EUREKA","VERDU","GR","",1000.00,0.00,0.00,75.00,75.14,0.00
"VBAM","ASTI MARTI","VINOS","ML","",750.00,2.00,0.00,206.90,182.66,16.00
"VBAN","ANDRE ESPUMOSO","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VBAS","ASTI RICADONNA","VINOS","ML","",750.00,0.00,0.00,176.07,139.76,16.00
"VBCB","CRUZ BLANCA BLANCO 4 LTS.","VINOS","ML","",4000.00,0.00,0.00,17.94,17.94,0.00
"VBEC","ELENA CHARDONAY","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VBGA","LA CETTO BLANCO 750 ML","VINOS","ML","",750.00,0.00,0.00,64.33,64.33,0.00
"VBKB","KORBEL BRUT","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VBKO","KORBEL SWEET ROSE","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VBME","MARTINI ESPUMOSO","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VEMM","MOSCATO MEDITERRANEO","VINOS","ML","",750.00,0.00,0.00,225.00,225.00,16.00
"VI01","SANTA ELENA VERNUS BLEND","VINOS","ML","",750.00,0.00,0.00,335.00,0.00,0.00
"VIBB","VINO BLANCO BATALLA","VINOS","ML","",1000.00,0.00,0.00,200.01,100.01,0.00
"VIC2","CASA M,ADERO 2V","VINOS","ML","",750.00,5.02,0.00,181.03,180.99,16.00
"VICC","CASA MADERO CAB. SAUV","VINOS","ML","",750.00,5.00,0.00,249.37,246.48,16.00
"VICS","CASA MADERO SHIRAZ","VINOS","ML","",750.00,5.00,0.00,249.37,249.37,16.00
"VIMC","MATARROMERA CRIANZA","VINOS","ML","",750.00,3.00,0.00,486.84,485.16,16.00
"VIMM","CASA MADERO MERLOT","VINOS","ML","",750.00,4.00,0.00,229.82,229.82,16.00
"VIMO","MOSCATO ESP.PETALO","VINOS","ML","",750.00,2.00,0.00,179.35,171.45,16.00
"VOAB","ABSOLUT AZUL 750 ML","VODKA","ML","",750.00,12.04,0.00,184.98,184.98,16.00
"VOAE","ABSOLUT PEARS","VODKA","ML","",750.00,3.10,0.00,184.98,184.98,16.00
"VOAG","ABSOLUT GRANADA","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOAK","ABSOLUT KURANT 750 M","VODKA","ML","",750.00,0.00,0.00,175.00,0.00,0.00
"VOAM","ABSOLUT MANDARINE 750 ML","VODKA","ML","",750.00,4.04,0.00,184.98,184.98,16.00
"VOAP","ABSOLUT APEACH 750 ML.","VODKA","ML","",750.00,0.00,0.00,143.48,143.87,0.00
"VOAR","ABSOLUT RASPBERRY 750 ML","VODKA","ML","",750.00,6.08,0.00,184.98,184.98,16.00
"VOAV","ABSOLUT VAINILLA","VODKA","ML","",750.00,0.00,0.00,135.65,135.29,0.00
"VOBE","BELVEDERE","VODKA","ML","",750.00,3.12,0.00,482.37,481.71,16.00
"VOCB","CIROC RED BERRY","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOCC","CIROC COCONUT","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOCI","ABSOLUT CITRON 750 ML","VODKA","ML","",750.00,0.00,0.00,184.98,138.01,16.00
"VOCR","CIROC","VODKA","ML","",750.00,2.16,0.00,439.66,425.93,16.00
"VODA","DANZKA VODKA NATURAL","VODKA","ML","",750.00,0.00,0.00,113.05,113.71,0.00
"VODC","DANZKA CITRON VODKA","VODKA","ML","",750.00,0.00,0.00,126.09,133.92,0.00
"VOER","ERISTOIF","VODKA","ML","",750.00,0.00,0.00,67.83,67.83,0.00
"VOFC","FINLANDIA CRANBERRY","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOFI","FINLANDIA","VODKA","ML","",750.00,3.10,0.00,206.22,103.11,16.00
"VOFL","FINLANDIA LIMON","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOFM","FINLANDIA MANGO","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOGC","GREY GOOSE CITRON","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOGL","GREY GOOSE LA POIRE","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOGO","GOTLAND","VODKA","ML","",750.00,4.09,0.00,139.22,128.59,16.00
"VOGR","GREY GOOSE VODKA 700 ML.","VODKA","ML","",700.00,6.08,0.00,422.41,422.41,16.00
"VOKE","KETEL ONE","VODKA","ML","",750.00,2.02,0.00,250.00,182.55,16.00
"VOMA","ABSOLUT MANGO","VODKA","ML","",750.00,3.06,0.00,184.98,184.98,16.00
"VORR","ABSOLUT RUBY RED 750 ML.","VODKA","ML","",750.00,0.00,0.00,156.52,157.01,0.00
"VOSE","STOLICHNAYA ELITE","VODKA","ML","",750.00,2.00,0.00,738.74,646.40,16.00
"VOSK","SKYY","VODKA","ML","",750.00,4.09,0.00,125.17,124.54,16.00
"VOSM","SMIRNOF","VODKA","ML","",1000.00,8.00,0.00,115.52,115.52,16.00
"VOST","STOLICHNAYA NATURAL 750","VODKA","ML","",750.00,8.04,0.00,240.98,240.98,16.00
"VOTH","THREE OLIVES","VODKA","NM","",750.00,2.00,0.00,256.50,0.00,16.00
"VOWN","WYBOROWA NARANJA","VODKA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VOWY","WYBOROWA NATURAL","VODKA","ML","",750.00,14.16,0.00,103.25,103.25,16.00
"VTC3","CASA MADERO 3V","VINOS","ML","",750.00,5.02,0.00,249.37,249.38,16.00
"VTC4","CALIFORNIA TTO 4 LTS","VINOS","ML","",4000.00,1.00,0.00,159.48,159.64,16.00
"VTCB","CRUZ BLANCA TINTO  4 LTS.","VINOS","ML","",4000.00,0.00,0.00,17.94,17.95,0.00
"VTCD","CASILLERO DEL DIABLO","VINOS","ML","",750.00,0.00,0.00,83.48,83.49,0.00
"VTCS","CABERNET SAVIGNON","VINOS","ML","",750.00,0.00,0.00,0.00,0.00,0.00
"VTCT","CASILLEROS DE TIEBAS","VINOS","ML","",750.00,0.00,0.00,25.00,0.00,0.00
"VTEV","ELENA VERNUS BLEND","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VTFC","FINCA LA CELIA","VINOS","ML","",750.00,0.00,0.00,272.06,136.53,0.00
"VTFM","GRAFFIGNA MALBEC G.R","VINOS","ML","",750.00,0.00,0.00,284.48,257.54,0.00
"VTG4","XA DOMEC SAB SAU 375 M","VINOS","ML","",375.00,0.00,0.00,30.43,30.37,0.00
"VTGC","CASA GDE CABERNET","VINOS","ML","",750.00,5.00,0.00,468.65,234.83,16.00
"VTGN","LA CETTO CAB SAU 750 ML.","VINOS","ML","",750.00,0.00,0.00,65.22,65.22,0.00
"VTGR","GRAQFFINGA PINOT GRIGO","VINOS","ML","",750.00,0.00,0.00,161.17,161.97,0.00
"VTGS","GRAFFIGNA C.S.CENTENARIO","VINOS","ML","",750.00,0.00,0.00,162.87,162.78,0.00
"VTGT","GRAFIN SANTIAGO","VINOS","ML","",750.00,0.00,0.00,175.26,88.13,0.00
"VTMC","MARQUES CACERES TTO","VINOS","ML","",750.00,0.00,0.00,138.29,138.28,0.00
"VTMP","MARQUES PLUMA COSECHA","VINOS","ML","",750.00,0.00,0.00,231.00,231.00,16.00
"VTRM","RESERVA MAGNA","VINOS","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"VTRR","RESERVA REAL DOMECQ","VINOS","ML","",750.00,0.00,0.00,148.45,149.02,0.00
"VTSA","SUAVE GAUDINA","VINOS","ML","",750.00,0.00,0.00,225.00,0.00,0.00
"VTSG","CASA GDE SHIRAZ","VINOS","ML","",750.00,5.00,0.00,490.52,361.71,16.00
"VTSH","SANTA HELENA R.C.","VINOS","ML","",750.00,0.00,0.00,145.04,109.03,0.00
"VTSV","SANTA HELENA VARIETAL","VINOS","ML","",750.00,0.00,0.00,92.79,81.32,0.00
"VTTA","TERRAZAS ANDES MALBEC","VINOS","ML","",750.00,0.00,0.00,265.41,278.00,0.00
"VTVF","VI•A FLORA","VINOS","ML","",750.00,0.00,0.00,197.00,148.00,16.00
"WHB8","BUCHANNANS 18 A•OS","WHISK","ML","",750.00,4.15,0.00,1120.69,1120.69,16.00
"WHBA","BALLANTINES 12 A•OS 750 M","WHISK","ML","",750.00,2.15,0.00,389.11,387.17,16.00
"WHBF","BALLANTINE FINE","WHISK","ML","",750.00,2.13,0.00,175.86,175.86,16.00
"WHBL","BULLEIT","WHISK","ML","",750.00,2.04,0.00,305.25,304.72,16.00
"WHBM","BUCHANANS MASTER","WHISK","ML","",750.00,6.00,0.00,586.21,586.21,16.00
"WHBR","BUCHANANS RED SEAL","WHISK","ML","",750.00,2.00,0.00,2284.48,1677.80,16.00
"WHBU","BUCHANANS 12 A•OS","WHISK","ML","",750.00,18.06,0.00,504.31,504.31,16.00
"WHBW","BLACK & WHITE","WHISK","ML","",750.00,2.02,0.00,129.31,129.31,16.00
"WHC1","CHIVAS REGAL 21","WHISK","ML","",750.00,1.06,0.00,2309.47,1154.74,16.00
"WHC5","CHIVAS REGAL 25","WHISK","ML","",750.00,1.00,0.00,1.00,0.00,0.00
"WHC8","CHIVAS REGAL 18 A•OS","WHISK","ML","",750.00,3.02,0.00,1159.48,1159.62,16.00
"WHCA","CARDHU SINGLE MALT","WHISK","ML","",750.00,2.02,0.00,538.79,269.40,16.00
"WHCL","CHIVAS MAGUM 1.5","WHISK","ML","",1500.00,0.00,0.00,1.00,0.00,0.00
"WHCM","CANADIAN MIST","WHISK","ML","",750.00,2.12,0.00,150.62,115.02,16.00
"WHCR","CHIVAS REGAL 12 A•OS","WHISK","ML","",750.00,7.16,0.00,474.13,474.14,16.00
"WHCV","COUVOISIER VS","COGNA","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"WHDE","DEWARS 12 A•OS WHISKY","WHISK","ML","",750.00,0.00,0.00,260.00,130.00,0.00
"WHDW","DEWAR`S WHITE LABEL 750ML","WHISK","ML","",750.00,0.00,0.00,144.35,144.35,0.00
"WHEN","JW NEGRA","WHISK","ML","",750.00,6.32,0.00,515.52,515.52,16.00
"WHER","JW ROJA","WHISK","ML","",750.00,18.11,0.00,213.79,213.79,16.00
"WHET","EARLY TIMES","WHISK","ML","",750.00,2.02,0.00,123.56,61.78,16.00
"WHG5","GLENLIVET 15","WHISK","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"WHG8","GLENFIDDICH 18","WHISK","ML","",750.00,3.00,0.00,1482.76,1482.28,16.00
"WHGE","GLENFIDDISH 12","WHISK","ML","",750.00,3.00,0.00,581.90,581.91,16.00
"WHGG","GLEN GRANT","WHISK","ML","",700.00,1.01,0.00,228.45,224.98,16.00
"WHGL","GLENLIVET 12","WHISK","ML","",750.00,0.08,0.00,634.00,443.41,0.00
"WHGM","GLENMORANGIE ORIGINAL","WHISK","ML","",750.00,1.07,0.00,692.84,688.84,16.00
"WHGN","GENTLEMAN JACK","WHISK","ML","",750.00,1.04,0.00,495.69,425.14,16.00
"WHJ#","JACK DANIELS 3 LTS","WHISK","ML","",750.00,0.00,0.00,1052.59,1048.49,0.00
"WHJA","JAMESON","WHISK","ML","",750.00,6.00,0.00,265.52,265.05,16.00
"WHJB","J & B","WHISK","ML","",750.00,4.01,0.00,168.97,168.97,16.00
"WHJD","JACK DANIELS","WHISK","ML","",700.00,6.06,0.00,273.28,273.28,16.00
"WHJH","JACK DANIELS HONEY","WHISK","ML","",750.00,4.11,0.00,273.28,273.28,16.00
"WHJK","JW DOUBLE BLACK","WHISK","ML","",750.00,3.10,0.00,579.31,579.31,16.00
"WHJO","JW DORADA","WHISK","ML","",750.00,2.00,0.00,745.69,745.46,16.00
"WHJR","JAMESON SP RESERVA","WHISK","ML","",750.00,0.00,0.00,1.00,0.00,0.00
"WHJS","JACK DANIELS SINGLE BARRE","WHISK","ML","",750.00,1.00,0.00,861.21,660.68,16.00
"WHJV","JW VERDE","WHISK","ML","",750.00,1.15,0.00,850.00,849.07,16.00
"WHJZ","JW AZUL","WHISK","ML","",750.00,1.00,0.00,3232.76,3173.73,16.00
"WHM8","MACALLAN 18 A•OS","WHISK","ML","",750.00,1.00,0.00,1.00,0.00,0.00
"WHMC","MACALLAN 12 A•OS","WHISK","ML","",750.00,4.01,0.00,853.45,853.45,16.00
"WHMR","MACALLAN RUBY","WHISK","ML","",750.00,1.06,0.00,4344.83,2172.92,16.00
"WHMX","MARTELL XO","COGNA","ML","",750.00,1.00,0.00,1800.00,0.00,0.00
"WHOM","OLD PARR SMUGGLER","WHISK","ML","",750.00,3.12,0.00,88.79,66.60,16.00
"WHOP","OLD PARR","WHISK","ML","",750.00,3.08,0.00,409.48,409.48,16.00
"WHOS","OLD PARR SILVER","WHISK","ML","",750.00,3.13,0.00,331.90,331.90,16.00
"WHPA","PASSPORT","WHISK","ML","",750.00,10.11,0.00,117.24,117.24,16.00
"WHWO","WOODFORD","WHISK","ML","",750.00,1.00,0.00,1.00,0.00,0.00
"WHWT","WILD TURKEY","WHISK","ML","",750.00,2.12,0.00,215.52,209.60,16.00
"XXAM","XX AMBAR 24/2 325 MLS","CERVE","ML","",7800.00,0.00,0.00,8.44,20.63,0.00
"XXLA","XX LAGGER 1X24 BOT 325ML","CERVE","","",7800.00,0.00,0.00,8.44,8.44,0.00
"C080","FALDA DE CERDO","CARNE","GR","",1000.00,0.00,0.00,84.00,84.13,0.00
"V312","HUITLACOCHE","VERDU","GR","",1000.00,0.20,0.00,27.00,30.04,0.00
"SL14","BOLSA 90X120","SULI","GR","",1000.00,10.00,0.00,23.20,23.33,0.00
"SR32","PALILLO CAJA INDIVIDUAL","SURES","PZ","",1.00,0.00,0.00,232.00,224.07,0.00
"SR49","SERVILLETA COLOR","SURES","PZ","",1.00,0.00,0.00,351.47,346.87,0.00
"L046","QUESO PARMESANO CHICO","ABARR","GR","",1000.00,0.00,0.00,188.00,0.00,0.00
"L047","QUESO REQUESON","ABARR","GR","",1000.00,0.60,0.00,40.00,39.90,0.00
"L045","QUESO GRUYERE","ABARR","GR","",1000.00,0.00,0.00,198.00,213.50,0.00
"L043","QUESO PROVOLONE","ABARR","GR","",1000.00,1.00,0.00,183.15,183.12,0.00
"VE50","BROCOLI","VERDU","GR","",1000.00,0.00,0.00,8.50,6.75,0.00
"VE80","COLIFLOR","VERDU","GR","",1000.00,0.00,0.00,27.00,21.50,0.00
"B150","AGUA TONI.FERVER","BEBID","ML","",1.00,16.00,0.00,28.00,242.13,0.00
"SR79","ALCOHOL SOLIDO CUBETA","SURES","PZ","",1.00,0.00,0.00,45.00,267.51,0.00
"A408","JENGIBRE","ABARR","GR","",1000.00,0.00,0.00,1.00,0.00,0.00
"V016","CHICHARO CHINO","VERDU","GR","",1000.00,0.00,0.00,100.00,99.13,0.00
"V017","PAPA DE TIERRA","VERDU","GR","",1000.00,3.67,0.00,18.00,18.26,0.00
"V008","ANIS ESPE","VERDU","","",1000.00,0.00,0.00,200.00,165.25,0.00
"V250","PERON GOLDEN AMERICANOGR","VERDU","GR","",1000.00,0.00,0.00,57.00,64.02,0.00
"V249","MANZANILA","VERDU","GR","",1000.00,0.00,0.00,74.00,47.50,0.00
"PM22","ROBALO","MARIS","GR","",1000.00,0.00,0.00,420.00,367.63,0.00
"V230","COL MORADA","VERDU","GR","",1000.00,0.00,0.00,28.00,21.99,0.00
"PM30","LONJA DE PESCADO","MARIS","GR","",1000.00,0.00,0.00,300.00,267.00,0.00
"SR01","AGITADORES PKT","SURES","PZ","",1.00,0.00,0.00,39.00,38.99,0.00
"SR45","POPOTE ESTUCHADO","SURES","PZ","",1.00,0.00,0.00,241.20,225.85,0.00
"LSR!","SR.SALSA DE COCO","PRODU","","",600.00,0.00,0.00,75.54,75.54,0.00
"LSR"","SR.ADEREZO CESAR","PRODU","","",1000.00,0.00,0.00,26.08,26.08,0.00
"LSR#","SR.PIPIAN ROJO","PRODU","","",1500.00,-3.56,0.00,95.64,95.64,0.00
"LSR%","SR.NATILLA VAINILLA","PRODU","","",700.00,0.00,0.00,66.29,66.29,0.00
"LSR&","SR.NATILLA MAMEY","PRODU","","",700.00,0.00,0.00,43.91,43.91,0.00
"LSR'","SR.SESOS AL EPAZOTE","PRODU","","",1500.00,0.00,0.00,62.45,62.45,0.00
"LSR(","SR.SALSA ROMPOPE","PRODU","","",700.00,-28.29,0.00,67.54,67.54,0.00
"LSR)","SR.CALDO DE POLLO","PRODU","","",1000.00,-65.27,0.00,55.47,55.47,0.00
"LSR*","SR.SALSA FRUTOS ROJOS","PRODU","","",800.00,-0.02,0.00,43.45,43.45,0.00
"LSR+","SR.SOPES","PRODU","","",3.00,3.00,0.00,3.22,3.22,0.00
"LSR.","SR.MOJO DE AJO","PRODU","","",1000.00,-1.66,0.00,0.00,0.00,0.00
"LSR0","SR.REQUESON EPAZOTE","PRODU","","",250.00,-79.74,0.00,3.51,3.51,0.00
"LSR1","SR.CEBOLLA CARAMELIZADA","PRODU","GR","",1000.00,-55.40,0.00,17.39,17.39,0.00
"LSR2","SR.MAYO CHIPOTLE","PRODU","","",1350.00,-62.49,0.00,72.65,72.65,0.00
"LSR3","SR.FLOR CALABAZA","PRODU","","",1000.00,0.00,0.00,38.97,38.97,0.00
"LSR4","SR.SHORT RIB","PRODU","","",5000.00,-50.52,0.00,863.18,863.18,0.00
"LSR5","SR.PICO GALLO","PRODU","","",1600.00,-9.38,0.00,28.12,28.12,0.00
"LSR6","SR.SALSA COCTELERA","PRODU","","",1200.00,-7.40,0.00,67.57,67.57,0.00
"LSR7","SR.CHILES VINAGRE","PRODU","","",1500.00,0.00,0.00,17.45,17.45,0.00
"LSR8","SR.PICADILLO","PRODU","","",1000.00,0.00,0.00,158.75,158.75,0.00
"LSR9","SR.ARROZ CREMOSO","PRODU","","",1000.00,0.10,0.00,35.05,35.05,0.00
"LSR<","SR.CALDO POLLO AJILLO","PRODU","","",1000.00,0.00,0.00,70.31,70.31,0.00
"LSR>","SR.SOYA 3 CHILES","PRODU","","",1000.00,-3.28,0.00,212.86,212.86,0.00
"LSR?","SR.ARROZ ROJO","PRODU","","",1000.00,-39.65,0.00,44.94,44.94,0.00
"LSR@","SR.PIPIAN VERDE","PRODU","","",1000.00,-2.34,0.00,50.99,50.99,0.00
"LSRA","SR.HUEVO ESTRELLADO","PRODU","","",1.00,0.00,0.00,3.86,3.86,0.00
"LSRB","SR.RAJAS POBLANAS","PRODU","","",1000.00,-32.47,0.00,0.00,0.00,0.00
"LSRC","SR.AGUACHILE ROJO","PRODU","","",1000.00,-10.85,0.00,59.01,59.01,0.00
"LSRD","SR.SALSA ROJA","PRODU","","",400.00,0.66,0.00,30.83,30.83,0.00
"LSRE","SR.SUADERO","PRODU","","",1000.00,-129.41,0.00,163.88,163.88,0.00
"LSRF","SR.SOPA DE TORTILLA","PRODU","","",1500.00,15.00,0.00,20.64,20.64,0.00
"LSRG","SR.SALSA PONZU","PRODU","","",850.00,-33.94,0.00,83.47,83.47,0.00
"LSRH","SR.JUGO DE CARNE","PRODU","","",1500.00,-12.00,0.00,137.30,137.30,0.00
"LSRI","SR.CREMA ROJA CHAPULINES","PRODU","","",600.00,-3.02,0.00,180.55,180.55,0.00
"LSRJ","SR.LENGUA DE RES","PRODU","","",800.00,0.00,0.00,257.87,257.87,0.00
"LSRK","SR.JARDIN","PRODU","","",1000.00,-42.18,0.00,1.41,1.41,0.00
"LSRL","SR.FRIJOLES REFRITOS","PRODU","","",1000.00,-166.87,0.00,31.41,31.41,0.00
"LSRM","SR.CALDILLO FRIJOL","PRODU","","",1000.00,-4.09,0.00,56.35,56.35,0.00
"LSRN","SR.AJO FRITO","PRODU","","",400.00,-24.19,0.00,44.16,44.16,0.00
"LSRO","SR.CHICHARRON GUAJILLO","PRODU","","",1500.00,-2.52,0.00,105.94,105.94,0.00
"LSRP","SR.SALSA HABAS HABANE","PRODU","","",1000.00,-116.76,0.00,1.95,1.95,0.00
